"entrezgene","mgi_symbol","gene_biotype","ensembl_gene_id","description","featureCounts_WT.1","featureCounts_WT.2","featureCounts_WT.3","featureCounts_p53null.1","featureCounts_p53null.2","featureCounts_p53null.3","Base_Mean","log2(FC)","StdErr","Wald-Stats","P-value","P-adj"
19891,"Rpa2","protein_coding","ENSMUSG00000028884","replication protein A2 [Source:MGI Symbol;Acc:MGI:1339939]",878.2715991,924.1485196,805.2264002,1464.466652,1073.841577,1163.467694,1051.570407,0.488514411,0.184023162,2.654635464,0.007939415,0.02566099
107392,"Brms1","protein_coding","ENSMUSG00000080268","breast cancer metastasis-suppressor 1 [Source:MGI Symbol;Acc:MGI:2388804]",3473.827768,4156.328722,3583.479919,3076.324787,2982.798875,2584.201101,3309.493529,-0.368661796,0.138910313,-2.653955545,0.007955431,0.025702642
108943,"Trmt10a","protein_coding","ENSMUSG00000004127","tRNA methyltransferase 10A [Source:MGI Symbol;Acc:MGI:1920421]",466.6168394,280.7539806,424.8570233,711.4473479,545.4163707,650.585408,513.279495,0.658319187,0.248050055,2.653977182,0.007954921,0.025702642
18813,"Pa2g4","protein_coding","ENSMUSG00000025364","proliferation-associated 2G4 [Source:MGI Symbol;Acc:MGI:894684]",26191.11346,30760.108,27242.01028,22619.86847,18567.09468,24662.05192,25007.04114,-0.348645925,0.131414899,-2.653016735,0.007977592,0.025769173
433806,"Chchd2-ps","processed_pseudogene","ENSMUSG00000094320","coiled-coil-helix-coiled-coil-helix domain containing 2, pseudogene [Source:MGI Symbol;Acc:MGI:3649942]",108.8024842,119.3204418,212.4285116,62.35793488,46.72570154,69.26384572,103.14982,-1.061441897,0.400101189,-2.652933619,0.007979556,0.025770453
100978,"Nfxl1","protein_coding","ENSMUSG00000072889","nuclear transcription factor, X-box binding-like 1 [Source:MGI Symbol;Acc:MGI:1923646]",1118.310069,1603.807114,1347.975686,1828.221273,1918.302438,1855.281582,1611.983027,0.448188138,0.168965107,2.652548478,0.007988666,0.025794803
207304,"Hectd1","protein_coding","ENSMUSG00000035247","HECT domain E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2384768]",14070.29239,12312.23186,9998.598533,13532.61669,16627.55328,18292.25183,14138.9241,0.40412524,0.152393475,2.651853964,0.008005116,0.025842841
13665,"Eif2s1","protein_coding","ENSMUSG00000021116","eukaryotic translation initiation factor 2, subunit 1 alpha [Source:MGI Symbol;Acc:MGI:95299]",8982.374158,8433.147694,7737.513903,10047.18605,10565.95546,10345.87467,9352.008655,0.296070214,0.11165309,2.651697457,0.008008827,0.025849743
18194,"Nsdhl","protein_coding","ENSMUSG00000031349","NAD(P) dependent steroid dehydrogenase-like [Source:MGI Symbol;Acc:MGI:1099438]",2559.662566,2331.427848,2332.264864,3774.544695,2366.869173,4251.480816,2936.04166,0.506071737,0.190890788,2.651106122,0.008022863,0.025889961
22122,"Tsta3","protein_coding","ENSMUSG00000022570","tissue specific transplantation antigen P35B [Source:MGI Symbol;Acc:MGI:98857]",2564.149266,1932.523233,2275.543114,1854.676154,1603.9659,1541.120567,1961.996373,-0.427000463,0.161076509,-2.65091704,0.008027356,0.025894187
270162,"Elmod1","protein_coding","ENSMUSG00000041986","ELMO/CED-12 domain containing 1 [Source:MGI Symbol;Acc:MGI:3583900]",57.20542983,45.62252185,76.74119007,13.22744073,3.39823284,20.6142398,36.13484252,-1.336007243,0.503987116,-2.65087579,0.008028336,0.025894187
320817,"Atad2b","protein_coding","ENSMUSG00000052812","ATPase family, AAA domain containing 2B [Source:MGI Symbol;Acc:MGI:2444798]",1905.725986,2133.730253,1066.591323,2254.333828,4256.286632,4888.87311,2750.923522,0.981239193,0.370159921,2.650852074,0.0080289,0.025894187
218975,"Mapk1ip1l","protein_coding","ENSMUSG00000021840","mitogen-activated protein kinase 1 interacting protein 1-like [Source:MGI Symbol;Acc:MGI:2444022]",5409.838981,5854.890305,5783.394034,7243.913435,6792.217888,6900.822914,6330.84626,0.292953954,0.110541146,2.650180171,0.008044886,0.025940652
22224,"Usp10","protein_coding","ENSMUSG00000031826","ubiquitin specific peptidase 10 [Source:MGI Symbol;Acc:MGI:894652]",3572.535176,3184.218064,3076.32075,4706.134449,3939.401419,4008.232786,3747.807107,0.357369946,0.134872712,2.649683091,0.00805673,0.025973748
11431,"Acp1","protein_coding","ENSMUSG00000044573","acid phosphatase 1, soluble [Source:MGI Symbol;Acc:MGI:87881]",2743.617281,3001.727976,2483.522861,1532.49349,1653.240276,2531.428647,2324.338422,-0.506307272,0.191105816,-2.649355638,0.008064542,0.025993831
69740,"Dph5","protein_coding","ENSMUSG00000033554","diphthamide biosynthesis 5 [Source:MGI Symbol;Acc:MGI:1916990]",951.1804802,954.5635342,788.5435328,1142.283989,1349.947996,1246.749223,1072.211459,0.459129449,0.173304594,2.649262996,0.008066753,0.025995859
19219,"Ptger4","protein_coding","ENSMUSG00000039942","prostaglandin E receptor 4 (subtype EP4) [Source:MGI Symbol;Acc:MGI:104311]",186.1980657,237.4710753,194.6334531,325.0171151,417.1330811,320.7575712,280.2017269,0.722440085,0.272729222,2.648928046,0.008074752,0.026016535
59006,"Myoz2","protein_coding","ENSMUSG00000028116","myozenin 2 [Source:MGI Symbol;Acc:MGI:1913063]",4.486700378,39.77348059,63.39489615,1.88963439,0,4.122847959,18.94459324,-1.322070879,0.499407242,-2.647280152,0.00811421,0.026135044
232599,NA,NA,NA,NA,13.46010114,31.58482282,12.23410277,69.91647244,55.22128364,89.87808551,45.38247805,1.276246388,0.482101046,2.647259115,0.008114715,0.026135044
93709,"Pcdhga1","protein_coding","ENSMUSG00000103144","protocadherin gamma subfamily A, 1 [Source:MGI Symbol;Acc:MGI:1935212]",2.243350189,19.8867403,23.35601437,105.8195259,89.20361204,33.80735327,45.71943267,1.339797501,0.506279929,2.646357131,0.008136387,0.026199707
242083,"Ppm1l","protein_coding","ENSMUSG00000027784","protein phosphatase 1 (formerly 2C)-like [Source:MGI Symbol;Acc:MGI:2139740]",418.3848103,260.8672403,319.1988631,521.5390917,509.7349259,589.5672582,436.5486983,0.655530957,0.247771763,2.645704856,0.008152091,0.026245133
15932,"Idua","protein_coding","ENSMUSG00000033540","iduronidase, alpha-L [Source:MGI Symbol;Acc:MGI:96418]",321.9207522,472.6025341,377.0328034,190.8530734,277.8055346,200.3704108,306.7641848,-0.742226462,0.280658124,-2.644592828,0.008178927,0.026326372
26374,"Cop1","protein_coding","ENSMUSG00000040782","COP1, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:1347046]",2457.590132,2591.12528,2492.420391,2754.142124,3585.985204,3581.930307,2910.53224,0.38781078,0.146653199,2.644407229,0.008183414,0.026335655
12490,"Cd34","protein_coding","ENSMUSG00000016494","CD34 antigen [Source:MGI Symbol;Acc:MGI:88329]",11.21675095,0,35.59011713,129.4399557,111.2921255,47.00046674,55.75656934,1.355726775,0.512799698,2.643774518,0.008198725,0.026379764
214290,"Tut7","protein_coding","ENSMUSG00000035248","terminal uridylyl transferase 7 [Source:MGI Symbol;Acc:MGI:2387179]",3958.391409,3675.53753,3121.920587,3877.529769,5586.694788,5076.874977,4216.158177,0.424255978,0.160527386,2.642888471,0.008220211,0.026443716
18747,"Prkaca","protein_coding","ENSMUSG00000005469","protein kinase, cAMP dependent, catalytic, alpha [Source:MGI Symbol;Acc:MGI:97592]",5219.154215,6378.964402,5903.51068,4425.523742,4919.791593,4465.86891,5218.802257,-0.336277734,0.127297645,-2.641665009,0.008249961,0.026534225
67128,"Ube2g1","protein_coding","ENSMUSG00000020794","ubiquitin-conjugating enzyme E2G 1 [Source:MGI Symbol;Acc:MGI:1914378]",3012.819304,2193.390474,2031.97325,2892.085434,4083.826315,3242.207635,2909.383735,0.481331678,0.182217273,2.641526079,0.008253345,0.026539916
15270,"H2afx","protein_coding","ENSMUSG00000049932","H2A histone family, member X [Source:MGI Symbol;Acc:MGI:102688]",5644.269076,5908.701484,6087.022221,10245.59766,6107.473971,7793.007213,6964.345272,0.440603469,0.166860167,2.640555128,0.008277033,0.026610878
83767,"Wasf1","protein_coding","ENSMUSG00000019831","WAS protein family, member 1 [Source:MGI Symbol;Acc:MGI:1890563]",346.5976042,464.4138763,483.8031548,631.1378863,728.0713859,625.8483202,546.6453713,0.58631524,0.222053,2.640429266,0.008280108,0.026615557
20416,"Shc1","protein_coding","ENSMUSG00000042626","src homology 2 domain-containing transforming protein C1 [Source:MGI Symbol;Acc:MGI:98296]",4661.681693,4740.06304,4754.617211,3914.377639,3828.109294,3750.142504,4274.831897,-0.297127387,0.11253817,-2.640236539,0.008284818,0.02662549
67549,"Gpr89","protein_coding","ENSMUSG00000028096","G protein-coupled receptor 89 [Source:MGI Symbol;Acc:MGI:1914799]",1156.447023,1194.374226,1208.951791,963.713539,763.7528307,850.1312492,1022.89511,-0.452692472,0.171543956,-2.638929876,0.008316818,0.026713039
227631,"Sohlh1","protein_coding","ENSMUSG00000059625","spermatogenesis and oogenesis specific basic helix-loop-helix 1 [Source:MGI Symbol;Acc:MGI:2684956]",44.86700378,3.509424758,32.25354365,0,0,0,13.4383287,-1.251087288,0.474089742,-2.638925035,0.008316937,0.026713039
235587,"Parp3","protein_coding","ENSMUSG00000023249","poly (ADP-ribose) polymerase family, member 3 [Source:MGI Symbol;Acc:MGI:1891258]",761.6173892,807.1676943,924.2308543,606.5726393,480.8499468,611.8306372,698.7115269,-0.531088047,0.201247173,-2.638983893,0.008315493,0.026713039
67197,"Zcrb1","protein_coding","ENSMUSG00000022635","zinc finger CCHC-type and RNA binding motif 1 [Source:MGI Symbol;Acc:MGI:1914447]",2681.925151,2951.426222,3026.272148,3761.317254,3462.799263,3713.036872,3266.129485,0.331727842,0.125710681,2.63881986,0.008319518,0.026716106
231293,"Cwh43","protein_coding","ENSMUSG00000029154","cell wall biogenesis 43 C-terminal homolog [Source:MGI Symbol;Acc:MGI:2444131]",696.5602338,1087.921675,1163.351954,1359.591944,1259.045267,1934.440263,1250.151889,0.595512078,0.225690937,2.638617602,0.008324482,0.026726825
223255,"Stk24","protein_coding","ENSMUSG00000063410","serine/threonine kinase 24 [Source:MGI Symbol;Acc:MGI:2385007]",6384.574639,6817.642497,5933.539841,8098.972997,8168.502188,7449.161693,7142.065642,0.305652964,0.115850794,2.638332932,0.008331474,0.026744048
100504458,NA,NA,NA,NA,45.98867888,26.90558981,18.90724973,124.7158698,92.60184488,69.26384572,63.06384646,1.199283499,0.454720149,2.637410067,0.008354177,0.026811688
13731,"Emp2","protein_coding","ENSMUSG00000022505","epithelial membrane protein 2 [Source:MGI Symbol;Acc:MGI:1098726]",10888.10014,11577.59228,11181.96993,7819.307107,9530.343998,9536.14733,10088.91013,-0.319044534,0.120972814,-2.637324223,0.008356292,0.026813238
56294,"Ptpn9","protein_coding","ENSMUSG00000032290","protein tyrosine phosphatase, non-receptor type 9 [Source:MGI Symbol;Acc:MGI:1928376]",3448.029241,3521.122841,2970.66259,4340.490194,4417.702691,3920.00384,3769.668566,0.345274301,0.130949961,2.636688837,0.008371959,0.026858264
12580,"Cdkn2c","protein_coding","ENSMUSG00000028551","cyclin dependent kinase inhibitor 2C [Source:MGI Symbol;Acc:MGI:105388]",172.7379646,166.1127719,219.1016586,84.08873037,67.96465679,111.3168949,136.8871129,-0.933632369,0.354122295,-2.636468761,0.008377391,0.026870446
269233,"Fam171a1","protein_coding","ENSMUSG00000050530","family with sequence similarity 171, member A1 [Source:MGI Symbol;Acc:MGI:2442917]",1721.77127,1327.732367,1610.4528,2220.320409,2283.612468,1839.614759,1833.917346,0.433112429,0.164286666,2.636321251,0.008381034,0.026876885
319955,"Ercc6","protein_coding","ENSMUSG00000054051","excision repair cross-complementing rodent repair deficiency, complementation group 6 [Source:MGI Symbol;Acc:MGI:1100494]",943.3287546,1071.544359,936.4649571,1250.937966,1423.010002,1327.557043,1158.80718,0.428134941,0.162455353,2.635400638,0.008403803,0.026944641
70317,"Arl16","protein_coding","ENSMUSG00000057594","ADP-ribosylation factor-like 16 [Source:MGI Symbol;Acc:MGI:1917567]",868.1765232,839.9223254,657.3049758,379.8165124,491.8942035,628.322029,644.2394282,-0.620013714,0.235283716,-2.635174785,0.008409397,0.026957317
56809,"Gmeb1","protein_coding","ENSMUSG00000028901","glucocorticoid modulatory element binding protein 1 [Source:MGI Symbol;Acc:MGI:2135604]",2071.7339,2283.465709,1752.813269,2785.321091,2596.249889,2654.289516,2357.312229,0.387534713,0.147084083,2.634783494,0.008419097,0.026983147
26611,"Rcn2","protein_coding","ENSMUSG00000032320","reticulocalbin 2 [Source:MGI Symbol;Acc:MGI:1349765]",2130.061005,2373.540945,1857.359238,2617.14363,3094.940559,2702.114553,2462.526655,0.394954004,0.149921429,2.634406606,0.008428449,0.027007853
20129,"Rptn","protein_coding","ENSMUSG00000041984","repetin [Source:MGI Symbol;Acc:MGI:1099055]",179.4680151,121.6600583,64.50708731,13.22744073,7.646023889,65.96556735,75.41236545,-1.30351586,0.494894501,-2.633926738,0.00844037,0.027040779
100503884,"Ccdc149","protein_coding","ENSMUSG00000045790","coiled-coil domain containing 149 [Source:MGI Symbol;Acc:MGI:2685293]",10.09507585,8.188657769,0,55.74421451,50.12393438,34.63192286,26.46396756,1.353501357,0.513952036,2.63351687,0.008450564,0.027068161
70082,"Lysmd2","protein_coding","ENSMUSG00000032184","LysM, putative peptidoglycan-binding, domain containing 2 [Source:MGI Symbol;Acc:MGI:1917332]",246.7685208,129.848716,244.6820553,375.0924265,338.9737257,425.4779094,293.4738923,0.791914989,0.300754022,2.633098582,0.008460979,0.027093361
72612,"Hpf1","protein_coding","ENSMUSG00000038005","histone PARylation factor 1 [Source:MGI Symbol;Acc:MGI:1919862]",688.7085081,1006.035097,761.8509449,1219.758999,1289.629363,1059.571926,1004.25914,0.518444783,0.1968979,2.633064054,0.008461839,0.027093361
94061,"Mrpl1","protein_coding","ENSMUSG00000029486","mitochondrial ribosomal protein L1 [Source:MGI Symbol;Acc:MGI:2137202]",896.2184006,917.1296701,544.9736686,1154.566612,1341.452413,1090.90557,990.8743892,0.576366053,0.218900704,2.633002288,0.008463378,0.027093361
13110,"Cyp2j6","protein_coding","ENSMUSG00000052914","cytochrome P450, family 2, subfamily j, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1270148]",718.9937356,932.3371774,847.4896643,1166.849236,1496.921566,1002.676624,1027.544667,0.531048379,0.201711009,2.632718867,0.008470443,0.027105417
71148,"Mier1","protein_coding","ENSMUSG00000028522","MEIR1 treanscription regulator [Source:MGI Symbol;Acc:MGI:1918398]",1463.785998,983.8087405,1107.742396,1146.063258,2066.975125,2472.059636,1540.072526,0.637458072,0.242128975,2.632721148,0.008470386,0.027105417
18426,"Ovol1","protein_coding","ENSMUSG00000024922","ovo like zinc finger 1 [Source:MGI Symbol;Acc:MGI:1330290]",936.598704,935.8466021,1118.864307,619.80008,547.1154872,834.464427,832.1149346,-0.554160764,0.210521368,-2.632325496,0.008480257,0.02713154
140742,"Sesn1","protein_coding","ENSMUSG00000038332","sestrin 1 [Source:MGI Symbol;Acc:MGI:2155278]",789.6592666,1001.355864,844.1530908,425.1677378,633.7704246,658.8311039,725.4895813,-0.586210235,0.222782214,-2.631315238,0.00850551,0.027207036
58206,"Zbtb32","protein_coding","ENSMUSG00000006310","zinc finger and BTB domain containing 32 [Source:MGI Symbol;Acc:MGI:1891838]",254.6202465,235.1314588,163.4921006,120.936601,118.0885912,81.63238959,162.3168979,-0.897634386,0.341179023,-2.63097766,0.008513963,0.027228775
20016,"Polr1c","protein_coding","ENSMUSG00000067148","polymerase (RNA) I polypeptide C [Source:MGI Symbol;Acc:MGI:103288]",1635.402288,2103.315238,2218.821365,1640.202651,1360.992252,1303.644525,1710.396387,-0.455263306,0.173186771,-2.628741808,0.00857014,0.027403102
269252,"Gtf3c4","protein_coding","ENSMUSG00000035666","general transcription factor IIIC, polypeptide 4 [Source:MGI Symbol;Acc:MGI:2138937]",3402.040562,3421.689139,3426.660965,4430.247828,4382.021247,3968.653446,3838.552198,0.313901743,0.119415814,2.628644667,0.008572588,0.027405598
20649,"Sntb1","protein_coding","ENSMUSG00000060429","syntrophin, basic 1 [Source:MGI Symbol;Acc:MGI:101781]",0,2.339616505,1.11219116,48.18567695,14.44248957,14.84225265,13.48703781,1.304243708,0.496297665,2.627946493,0.008590203,0.02745244
66163,"Mrpl4","protein_coding","ENSMUSG00000003299","mitochondrial ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:2137210]",2015.650145,2377.050369,2414.567009,1609.9685,1603.116342,1908.878605,1988.205162,-0.400981749,0.152584553,-2.627931465,0.008590582,0.02745244
69912,"Nup43","protein_coding","ENSMUSG00000040034","nucleoporin 43 [Source:MGI Symbol;Acc:MGI:1917162]",604.582876,553.3193035,567.2174918,803.0946159,790.0891352,844.3592621,693.7771141,0.482285033,0.183573284,2.627207083,0.008608893,0.027505604
67151,"Psmd9","protein_coding","ENSMUSG00000029440","proteasome (prosome, macropain) 26S subunit, non-ATPase, 9 [Source:MGI Symbol;Acc:MGI:1914401]",1765.516599,2258.899736,1921.866325,1570.286178,1237.806312,1539.471428,1715.641096,-0.439501893,0.167306812,-2.626921691,0.008616116,0.027523332
67332,"Snrpd3","protein_coding","ENSMUSG00000020180","small nuclear ribonucleoprotein D3 [Source:MGI Symbol;Acc:MGI:1914582]",3076.754785,2949.086605,3115.24744,3862.412694,3728.710983,3772.405883,3417.436398,0.309737341,0.117912533,2.626839845,0.008618189,0.027524602
19070,"Mob4","protein_coding","ENSMUSG00000025979","MOB family member 4, phocein [Source:MGI Symbol;Acc:MGI:104899]",1085.781492,940.5258352,1024.328059,1068.588248,1892.815692,1576.57706,1264.769397,0.548459259,0.208801061,2.62670725,0.008621547,0.027529977
17713,"Grpel1","protein_coding","ENSMUSG00000029198","GrpE-like 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1334417]",6796.229398,7283.226181,6630.883699,6031.712974,4922.340268,5511.423152,6195.969279,-0.326062056,0.12414778,-2.626402638,0.008629268,0.027549276
330788,"Zfp866","protein_coding","ENSMUSG00000043090","zinc finger protein 866 [Source:MGI Symbol;Acc:MGI:3584369]",1034.184437,611.8097161,1027.664632,1265.110224,1304.92141,1442.996786,1114.447868,0.559376429,0.213024656,2.625876458,0.008642618,0.027586538
269702,"Mphosph9","protein_coding","ENSMUSG00000038126","M-phase phosphoprotein 9 [Source:MGI Symbol;Acc:MGI:2443138]",201.901517,409.4328884,450.43742,690.6613696,504.6375767,689.3401788,491.0684918,0.756644827,0.28818544,2.625548425,0.00865095,0.027602411
434205,NA,NA,NA,NA,336.5025284,306.4897622,404.8375824,645.3101443,607.4341201,436.1973141,456.1285752,0.646166673,0.246102766,2.625596956,0.008649717,0.027602411
20501,"Slc16a1","protein_coding","ENSMUSG00000032902","solute carrier family 16 (monocarboxylic acid transporters), member 1 [Source:MGI Symbol;Acc:MGI:106013]",2500.213786,1690.372925,2201.026307,3221.826635,2258.125722,3875.477082,2624.507076,0.527686912,0.201020146,2.625044916,0.008663754,0.027627169
50868,"Keap1","protein_coding","ENSMUSG00000003308","kelch-like ECH-associated protein 1 [Source:MGI Symbol;Acc:MGI:1858732]",2769.415809,3008.746826,3081.881706,2441.407632,2106.904361,2361.567311,2628.320607,-0.352499096,0.134282609,-2.625053967,0.008663523,0.027627169
51796,"Srrm1","protein_coding","ENSMUSG00000028809","serine/arginine repetitive matrix 1 [Source:MGI Symbol;Acc:MGI:1858303]",14267.7072,14758.30092,14395.09019,18371.97036,17174.66877,16823.69338,15965.23847,0.267651596,0.101956894,2.625144669,0.008661216,0.027627169
66235,"Eif1ax","protein_coding","ENSMUSG00000067194","eukaryotic translation initiation factor 1A, X-linked [Source:MGI Symbol;Acc:MGI:1913485]",3162.002092,3385.425083,2585.844448,3694.235233,4122.056434,4080.79491,3505.0597,0.374054321,0.142531664,2.624359469,0.008681211,0.027673396
